Stock A,Stock B,Correlation,Lag,Category
CHOLAFIN.NS,UNIONBANK.NS,-0.5310571753494503,20,Negative
CHOLAFIN.NS,KOTAKBANK.NS,0.4321244033041221,0,No Correlation
CHOLAFIN.NS,ADANIPOWER.NS,0.6063993476826842,-19,Positive
CHOLAFIN.NS,BOSCHLTD.NS,0.6797437994996921,16,Positive
CHOLAFIN.NS,HCLTECH.NS,0.45646022744131404,20,No Correlation
CHOLAFIN.NS,MARUTI.NS,0.4428982637203741,-2,No Correlation
CHOLAFIN.NS,AMBUJACEM.NS,0.4356212196821387,-20,No Correlation
CHOLAFIN.NS,NTPC.NS,0.73593932197012,14,Positive
CHOLAFIN.NS,LT.NS,-0.0796716950431823,7,No Correlation
CHOLAFIN.NS,ASIANPAINT.NS,0.4644628832615537,-8,No Correlation
CHOLAFIN.NS,RECLTD.NS,0.5882570535746324,-20,Positive
CHOLAFIN.NS,APOLLOHOSP.NS,0.4712959802020282,20,No Correlation
CHOLAFIN.NS,PIDILITIND.NS,0.7057111218162648,-1,Positive
CHOLAFIN.NS,ICICIPRULI.NS,0.7563659106593357,20,Positive
CHOLAFIN.NS,TORNTPHARM.NS,0.6530920325935393,17,Positive
CHOLAFIN.NS,PNB.NS,-0.45644818174278146,20,No Correlation
CHOLAFIN.NS,BEL.NS,0.617482711644738,0,Positive
CHOLAFIN.NS,TECHM.NS,0.5377601305005066,20,Positive
CHOLAFIN.NS,LICI.NS,0.514759942890449,-20,Positive
CHOLAFIN.NS,CIPLA.NS,0.698510352839472,0,Positive
CHOLAFIN.NS,NHPC.NS,0.5011253444239858,-20,Positive
CHOLAFIN.NS,JIOFIN.NS,-0.07858725850179867,20,No Correlation
CHOLAFIN.NS,TATAMOTORS.NS,0.4570506037319616,-20,No Correlation
CHOLAFIN.NS,DABUR.NS,0.7851692217858842,-7,Positive
CHOLAFIN.NS,ONGC.NS,0.6308253267285854,-20,Positive
CHOLAFIN.NS,IRFC.NS,0.62763800880545,-20,Positive
CHOLAFIN.NS,DIVISLAB.NS,0.4975491416740302,20,No Correlation
CHOLAFIN.NS,GAIL.NS,0.6237287908373139,0,Positive
CHOLAFIN.NS,LTIM.NS,0.5774248561869393,20,Positive
CHOLAFIN.NS,IRCTC.NS,0.26647537924110626,-20,No Correlation
CHOLAFIN.NS,ADANIGREEN.NS,0.26548330318224406,-19,No Correlation
CHOLAFIN.NS,VEDL.NS,0.6858377949038108,4,Positive
CHOLAFIN.NS,EICHERMOT.NS,0.5598799877068977,-1,Positive
CHOLAFIN.NS,CANBK.NS,-0.27585643657616093,20,No Correlation
CHOLAFIN.NS,IOC.NS,0.3223264395238982,-19,No Correlation
CHOLAFIN.NS,GRASIM.NS,0.7910765583670017,10,Positive
CHOLAFIN.NS,TVSMOTOR.NS,0.8073599680622388,0,Positive
CHOLAFIN.NS,HEROMOTOCO.NS,0.7136995010705273,-4,Positive
CHOLAFIN.NS,MOTHERSON.NS,0.8528601357304949,10,Positive
CHOLAFIN.NS,DLF.NS,-0.16026766657617814,-18,No Correlation
CHOLAFIN.NS,BPCL.NS,0.5316572740741538,14,Positive
CHOLAFIN.NS,JSWENERGY.NS,0.6288465702103925,6,Positive
CHOLAFIN.NS,BAJAJ-AUTO.NS,0.8046619901271458,0,Positive
CHOLAFIN.NS,M&M.NS,0.6331580450427017,0,Positive
CHOLAFIN.NS,TRENT.NS,0.730739126935932,17,Positive
CHOLAFIN.NS,TATAPOWER.NS,0.4677222034103412,0,No Correlation
CHOLAFIN.NS,ABB.NS,0.5996592220556279,0,Positive
CHOLAFIN.NS,SIEMENS.NS,0.5757332396780066,1,Positive
CHOLAFIN.NS,BHEL.NS,0.5219684127240798,-20,Positive
CHOLAFIN.NS,ULTRACEMCO.NS,0.6873182247328913,0,Positive
CHOLAFIN.NS,HAVELLS.NS,0.81396261801024,-1,Positive
CHOLAFIN.NS,VBL.NS,0.3710309060419812,-3,No Correlation
BAJAJFINSV.NS,BAJFINANCE.NS,0.6952447963413565,0,Positive
BAJAJFINSV.NS,INDUSINDBK.NS,-0.35997118314952214,20,No Correlation
BAJAJFINSV.NS,HINDALCO.NS,0.38619097624023085,14,No Correlation
BAJAJFINSV.NS,COALINDIA.NS,-0.13923806626856525,20,No Correlation
BAJAJFINSV.NS,HDFCBANK.NS,0.38310431045227034,16,No Correlation
BAJAJFINSV.NS,SUNPHARMA.NS,0.6503698075592409,-3,Positive
